holoCaM-CaMKII.loop1.water2.frame463	7 2.0972339644202296	1.8959
holoCaM-CaMKII.loop1.water2.frame464	6 2.0710706938692947	1.8994
holoCaM-CaMKII.loop1.water2.frame465	7 2.420109955298096	1.8919
holoCaM-CaMKII.loop1.water2.frame466	7 2.0720564828178936	1.9519
holoCaM-CaMKII.loop1.water2.frame468	7 2.279422958540485	1.9242
holoCaM-CaMKII.loop1.water2.frame46	7 2.274907249545492	1.9499
holoCaM-CaMKII.loop1.water2.frame470	7 2.2449543395914513	1.9293
holoCaM-CaMKII.loop1.water2.frame471	7 2.189985254632438	1.8615
holoCaM-CaMKII.loop1.water2.frame472	7 2.110721584725542	1.9926
holoCaM-CaMKII.loop1.water2.frame473	6 2.3790493637021193	1.9118
holoCaM-CaMKII.loop1.water2.frame475	6 2.2724344328991175	1.9286
holoCaM-CaMKII.loop1.water2.frame476	6 2.0928063720751915	1.9356
holoCaM-CaMKII.loop1.water2.frame477	7 2.327095687341796	1.8922
holoCaM-CaMKII.loop1.water2.frame479	7 2.356793893474102	1.9157
holoCaM-CaMKII.loop1.water2.frame47	7 2.1607425935878792	1.9651
holoCaM-CaMKII.loop1.water2.frame480	7 1.9834135115923794	1.9884
holoCaM-CaMKII.loop1.water2.frame481	7 2.173394411231087	1.9209
holoCaM-CaMKII.loop1.water2.frame482	7 2.055098423317048	1.8883
holoCaM-CaMKII.loop1.water2.frame484	7 2.0914948817672605	1.8964
holoCaM-CaMKII.loop1.water2.frame485	6 2.3308302278872484	1.8395
holoCaM-CaMKII.loop1.water2.frame486	6 2.2249671418723613	1.9314
holoCaM-CaMKII.loop1.water2.frame488	7 2.24182284657855	1.9486
holoCaM-CaMKII.loop1.water2.frame489	6 2.3370290105307188	1.9079
holoCaM-CaMKII.loop1.water2.frame48	6 2.1826526752772146	1.6863
holoCaM-CaMKII.loop1.water2.frame490	7 2.257905334774841	2.0154
holoCaM-CaMKII.loop1.water2.frame491	7 2.271545866660166	1.9048
holoCaM-CaMKII.loop1.water2.frame492	6 2.1814316525396844	1.8345
holoCaM-CaMKII.loop1.water2.frame493	7 2.0465866547800253	1.9239
holoCaM-CaMKII.loop1.water2.frame494	7 2.2216905688187034	1.8431
holoCaM-CaMKII.loop1.water2.frame495	7 2.1421884130744884	1.8889
holoCaM-CaMKII.loop1.water2.frame496	7 2.223326167299458	1.9036
holoCaM-CaMKII.loop1.water2.frame497	7 2.132995273635935	1.9183
holoCaM-CaMKII.loop1.water2.frame498	7 2.10737595127872	1.8881
holoCaM-CaMKII.loop1.water2.frame499	7 2.2179632288200275	1.9318
holoCaM-CaMKII.loop1.water2.frame4	7 2.3675323559490526	1.8294
holoCaM-CaMKII.loop1.water2.frame500	6 2.1156229880895703	1.9262
holoCaM-CaMKII.loop1.water2.frame50	6 2.357374983583463	1.8393
holoCaM-CaMKII.loop1.water2.frame51	7 2.2800956354827058	1.9715
holoCaM-CaMKII.loop1.water2.frame52	7 2.091744628963039	1.9241
holoCaM-CaMKII.loop1.water2.frame53	7 2.3008100341401647	1.9887
holoCaM-CaMKII.loop1.water2.frame54	6 2.1861887685312023	1.9002
holoCaM-CaMKII.loop1.water2.frame55	7 2.3260586735652096	1.9363
holoCaM-CaMKII.loop1.water2.frame56	6 2.0564627873437087	1.9579
holoCaM-CaMKII.loop1.water2.frame57	6 2.173567298066842	1.9275
holoCaM-CaMKII.loop1.water2.frame58	7 2.4788286577598266	1.9159
holoCaM-CaMKII.loop1.water2.frame59	7 2.2201571689626163	1.9054
holoCaM-CaMKII.loop1.water2.frame5	7 2.4218458903833837	1.8245
holoCaM-CaMKII.loop1.water2.frame61	6 2.152797620550462	1.8933
holoCaM-CaMKII.loop1.water2.frame62	6 2.2892672282002082	1.9946
holoCaM-CaMKII.loop1.water2.frame63	7 2.4109674449829566	1.9068
holoCaM-CaMKII.loop1.water2.frame65	7 2.272441147813684	1.9018
holoCaM-CaMKII.loop1.water2.frame66	6 2.38098921278584	1.8787
holoCaM-CaMKII.loop1.water2.frame67	7 2.0983376274591174	1.8850
holoCaM-CaMKII.loop1.water2.frame69	6 2.0650033678827553	2.0227
holoCaM-CaMKII.loop1.water2.frame70	7 2.1260200612276874	1.9532
holoCaM-CaMKII.loop1.water2.frame71	7 2.275091727290967	2.0207
holoCaM-CaMKII.loop1.water2.frame72	7 2.1803228297334405	1.8757
holoCaM-CaMKII.loop1.water2.frame75	7 2.3203939083567713	1.9810
holoCaM-CaMKII.loop1.water2.frame76	6 2.1925802615747654	1.8767
holoCaM-CaMKII.loop1.water2.frame77	7 2.1778159910595707	1.9397
holoCaM-CaMKII.loop1.water2.frame78	7 2.210406614127738	1.9666
holoCaM-CaMKII.loop1.water2.frame79	7 2.049645918263906	1.8743
holoCaM-CaMKII.loop1.water2.frame7	7 2.172488368102555	1.9994
holoCaM-CaMKII.loop1.water2.frame80	7 2.106021052906908	2.0000
holoCaM-CaMKII.loop1.water2.frame81	7 2.1383151862516403	1.8827
holoCaM-CaMKII.loop1.water2.frame82	6 2.3254502058449855	1.9386
holoCaM-CaMKII.loop1.water2.frame83	7 2.1551412439393838	1.8483
holoCaM-CaMKII.loop1.water2.frame84	7 2.3501330985062943	1.9355
holoCaM-CaMKII.loop1.water2.frame85	7 2.156721266032247	1.9226
holoCaM-CaMKII.loop1.water2.frame87	7 2.3015987404140668	1.9312
holoCaM-CaMKII.loop1.water2.frame88	7 2.2434112422556445	1.8297
holoCaM-CaMKII.loop1.water2.frame89	7 1.9454106678805374	1.8934
holoCaM-CaMKII.loop1.water2.frame90	7 2.025743877603138	1.9189
holoCaM-CaMKII.loop1.water2.frame91	7 2.2911239715998586	1.9740
holoCaM-CaMKII.loop1.water2.frame92	7 2.489745011274055	1.9190
holoCaM-CaMKII.loop1.water2.frame93	7 2.3649992875972754	1.8208
holoCaM-CaMKII.loop1.water2.frame94	7 2.424074755783544	1.9768
holoCaM-CaMKII.loop1.water2.frame95	7 2.2099755801371295	1.9251
holoCaM-CaMKII.loop1.water2.frame96	7 2.0890246583068097	1.9912
holoCaM-CaMKII.loop1.water2.frame97	7 2.0722785701104556	1.9282
holoCaM-CaMKII.loop1.water2.frame98	7 2.1399026542945805	1.9061
holoCaM-CaMKII.loop1.water2.frame99	7 1.9208758327659181	1.9068
holoCaM-CaMKII.loop1.water2.frame9	7 2.2868206626817122	1.9271
holoCaM-CaMKII.loop2.water0.frame105	8 1.9319010486934056	1.9850
holoCaM-CaMKII.loop2.water0.frame106	8 2.096414664328469	1.9515
holoCaM-CaMKII.loop2.water0.frame112	8 2.032487104520834	1.9784
holoCaM-CaMKII.loop2.water0.frame113	9 2.1800019373933504	1.9658
holoCaM-CaMKII.loop2.water0.frame126	8 2.0075763378799287	2.0213
holoCaM-CaMKII.loop2.water0.frame134	8 1.9327232510323644	2.0720
holoCaM-CaMKII.loop2.water0.frame135	8 2.1832114781169727	1.9933
holoCaM-CaMKII.loop2.water0.frame177	8 1.9559989624360334	1.9962
holoCaM-CaMKII.loop2.water0.frame186	7 1.9418306063649464	1.8650
holoCaM-CaMKII.loop2.water0.frame188	8 2.151928398277404	2.0252
holoCaM-CaMKII.loop2.water0.frame192	8 2.0443307508229	1.9496
holoCaM-CaMKII.loop2.water0.frame230	9 1.6628447150551577	2.1688
holoCaM-CaMKII.loop2.water0.frame277	9 2.149428870026022	1.9881
holoCaM-CaMKII.loop2.water0.frame297	9 1.8824927339789328	2.1099
holoCaM-CaMKII.loop2.water0.frame313	9 2.253392786370137	2.0420
holoCaM-CaMKII.loop2.water0.frame314	8 2.0875264841674537	2.0161
holoCaM-CaMKII.loop2.water1.frame100	8 2.021756967946204	1.9687
holoCaM-CaMKII.loop2.water1.frame103	7 1.7747860397183552	1.8339
holoCaM-CaMKII.loop2.water1.frame104	8 2.162381299114966	1.8923
holoCaM-CaMKII.loop2.water1.frame108	8 1.966813415120418	1.9481
holoCaM-CaMKII.loop2.water1.frame109	8 2.200290943498337	1.9028
holoCaM-CaMKII.loop2.water1.frame110	7 1.9762597686584118	1.9408
holoCaM-CaMKII.loop2.water1.frame111	7 2.073967850602688	1.9420
holoCaM-CaMKII.loop2.water1.frame118	8 2.0917730405681896	1.9895
holoCaM-CaMKII.loop2.water1.frame125	8 2.1698490026929993	1.8914
holoCaM-CaMKII.loop2.water1.frame130	7 2.0979419333470464	1.8775
holoCaM-CaMKII.loop2.water1.frame131	8 2.1460891949594796	1.9633
holoCaM-CaMKII.loop2.water1.frame132	8 1.9275935497471688	1.9452
holoCaM-CaMKII.loop2.water1.frame133	8 2.138783915060623	2.0296
holoCaM-CaMKII.loop2.water1.frame137	7 1.9285035666786436	1.7956
holoCaM-CaMKII.loop2.water1.frame138	7 1.9986181654876984	1.8066
holoCaM-CaMKII.loop2.water1.frame139	7 1.8193082661932227	1.9147
holoCaM-CaMKII.loop2.water1.frame13	8 1.903930691923716	1.9046
holoCaM-CaMKII.loop2.water1.frame143	8 1.9061500682501467	1.9321
holoCaM-CaMKII.loop2.water1.frame14	7 2.1000782181582593	1.9297
holoCaM-CaMKII.loop2.water1.frame160	8 2.03548179476106	1.9342
holoCaM-CaMKII.loop2.water1.frame162	7 2.0520365054339273	1.9122
holoCaM-CaMKII.loop2.water1.frame171	7 2.176455602380599	1.9972
holoCaM-CaMKII.loop2.water1.frame174	9 2.309988262314062	1.9265
holoCaM-CaMKII.loop2.water1.frame178	7 2.15309097679284	1.9282
holoCaM-CaMKII.loop2.water1.frame179	8 2.284393835798277	1.9599
holoCaM-CaMKII.loop2.water1.frame180	7 2.028034384729137	1.8431
holoCaM-CaMKII.loop2.water1.frame182	7 2.0903079879637154	1.8479
holoCaM-CaMKII.loop2.water1.frame184	7 2.0218463306499483	1.9417
holoCaM-CaMKII.loop2.water1.frame187	8 2.148948100918578	1.9085
holoCaM-CaMKII.loop2.water1.frame189	8 2.246939470233339	1.9150
holoCaM-CaMKII.loop2.water1.frame190	7 1.928250825639525	1.9429
holoCaM-CaMKII.loop2.water1.frame191	7 2.190445749134038	1.8942
holoCaM-CaMKII.loop2.water1.frame195	7 1.9686346827201606	1.9097
holoCaM-CaMKII.loop2.water1.frame205	7 2.063725273947252	1.9403
holoCaM-CaMKII.loop2.water1.frame208	7 2.1494975559172964	1.9705
holoCaM-CaMKII.loop2.water1.frame210	8 2.012955604227309	1.9442
holoCaM-CaMKII.loop2.water1.frame211	8 2.1235544092107834	1.9614
holoCaM-CaMKII.loop2.water1.frame213	7 2.1220163556968186	1.9407
holoCaM-CaMKII.loop2.water1.frame215	8 1.8450487164192868	1.8366
holoCaM-CaMKII.loop2.water1.frame21	8 2.0021357372310775	1.9290
holoCaM-CaMKII.loop2.water1.frame222	8 1.994075428477261	2.0000
holoCaM-CaMKII.loop2.water1.frame224	8 1.984647382899701	1.9567
holoCaM-CaMKII.loop2.water1.frame227	8 2.059101409505869	1.9039
holoCaM-CaMKII.loop2.water1.frame234	7 2.2025256332425496	1.9770
holoCaM-CaMKII.loop2.water1.frame254	7 1.9432704024279255	1.9610
holoCaM-CaMKII.loop2.water1.frame276	7 2.044080467141665	1.8744
holoCaM-CaMKII.loop2.water1.frame280	7 2.0573795580267222	1.8870
holoCaM-CaMKII.loop2.water1.frame281	8 2.1015717476077462	1.9712
holoCaM-CaMKII.loop2.water1.frame286	8 1.9809042108988677	1.9062
holoCaM-CaMKII.loop2.water1.frame288	7 2.1490185002439577	1.9581
holoCaM-CaMKII.loop2.water1.frame290	7 2.153119506262917	2.0111
holoCaM-CaMKII.loop2.water1.frame291	8 1.9573608868809649	1.9141
holoCaM-CaMKII.loop2.water1.frame295	7 2.19390120762034	1.9162
holoCaM-CaMKII.loop2.water1.frame296	8 2.066355800784647	1.9191
holoCaM-CaMKII.loop2.water1.frame307	7 2.103930413104258	1.9352
holoCaM-CaMKII.loop2.water1.frame309	7 1.909353803410426	1.9502
holoCaM-CaMKII.loop2.water1.frame310	7 2.077042931022561	1.9334
holoCaM-CaMKII.loop2.water1.frame311	7 2.162184311024716	1.8460
holoCaM-CaMKII.loop2.water1.frame312	7 1.8086379086980844	1.8417
holoCaM-CaMKII.loop2.water1.frame315	7 2.29319206700721	1.8316
holoCaM-CaMKII.loop2.water1.frame320	7 2.0620720204576015	1.9687
holoCaM-CaMKII.loop2.water1.frame322	8 1.9510763514947405	1.9623
holoCaM-CaMKII.loop2.water1.frame323	7 2.137680466440781	1.9178
holoCaM-CaMKII.loop2.water1.frame324	7 1.9671302346381252	1.9282
holoCaM-CaMKII.loop2.water1.frame32	8 2.036169417359423	1.8507
holoCaM-CaMKII.loop2.water1.frame336	8 2.013875392366559	1.9985
holoCaM-CaMKII.loop2.water1.frame337	8 2.084329891133515	2.0465
holoCaM-CaMKII.loop2.water1.frame344	8 2.0526997778275646	1.9088
holoCaM-CaMKII.loop2.water1.frame358	8 2.0937837962975436	1.8986
holoCaM-CaMKII.loop2.water1.frame361	8 1.9802340886219303	1.9445
holoCaM-CaMKII.loop2.water1.frame367	8 2.1340967346685757	1.9477
holoCaM-CaMKII.loop2.water1.frame372	7 2.098829473699423	1.8538
holoCaM-CaMKII.loop2.water1.frame374	7 2.2841674689133122	1.9789
holoCaM-CaMKII.loop2.water1.frame376	7 2.183541490815745	1.9042
holoCaM-CaMKII.loop2.water1.frame382	8 2.187590392062015	1.9385
holoCaM-CaMKII.loop2.water1.frame384	8 2.120278197873869	1.9497
holoCaM-CaMKII.loop2.water1.frame395	7 2.0260602043514115	1.8923
holoCaM-CaMKII.loop2.water1.frame404	8 2.0235798993206746	1.9811
holoCaM-CaMKII.loop2.water1.frame407	7 2.007584366452763	1.9296
holoCaM-CaMKII.loop2.water1.frame439	7 2.0795545121223435	1.8859
holoCaM-CaMKII.loop2.water1.frame449	7 2.0041675119198232	1.9067
holoCaM-CaMKII.loop2.water1.frame45	8 1.9676171173934738	2.0329
holoCaM-CaMKII.loop2.water1.frame464	8 2.0080727913280927	1.9567
holoCaM-CaMKII.loop2.water1.frame476	7 2.026810886613116	1.9370
holoCaM-CaMKII.loop2.water1.frame490	8 2.036627567238558	1.8846
holoCaM-CaMKII.loop2.water1.frame495	8 1.986041106071311	1.9904
holoCaM-CaMKII.loop2.water1.frame499	8 1.992415616173901	1.9290
holoCaM-CaMKII.loop2.water1.frame52	8 2.0943212926532717	1.8877
holoCaM-CaMKII.loop2.water1.frame53	7 2.181617583760278	1.9454
holoCaM-CaMKII.loop2.water1.frame59	8 2.063042158261473	2.0772
holoCaM-CaMKII.loop2.water1.frame60	8 2.1523359307028747	1.9177
holoCaM-CaMKII.loop2.water1.frame70	8 1.976434306442901	1.9203
holoCaM-CaMKII.loop2.water1.frame74	8 2.1686621991623682	1.9138
holoCaM-CaMKII.loop2.water1.frame8	8 1.878216122371252	1.9183
holoCaM-CaMKII.loop2.water1.frame97	8 1.934024606407546	1.9497
holoCaM-CaMKII.loop2.water1.frame98	7 1.9968882409382531	1.9502
holoCaM-CaMKII.loop2.water2.frame101	7 2.0796288301893173	1.9471
holoCaM-CaMKII.loop2.water2.frame102	7 2.1016107769558383	1.8583
holoCaM-CaMKII.loop2.water2.frame10	7 2.0369663520479024	1.8897
holoCaM-CaMKII.loop2.water2.frame114	7 2.063771185439031	1.8227
holoCaM-CaMKII.loop2.water2.frame115	7 2.201631025883352	1.9109
holoCaM-CaMKII.loop2.water2.frame116	7 2.1861437214808275	1.9162
holoCaM-CaMKII.loop2.water2.frame117	7 2.1443358289035266	1.8334
holoCaM-CaMKII.loop2.water2.frame11	7 2.242386145813561	1.9163
holoCaM-CaMKII.loop2.water2.frame120	7 2.102032118752982	1.8288
holoCaM-CaMKII.loop2.water2.frame121	7 2.1698608277655564	1.9021
holoCaM-CaMKII.loop2.water2.frame122	7 1.9081913046058332	1.9225
holoCaM-CaMKII.loop2.water2.frame123	7 2.3047974553848496	1.8945
holoCaM-CaMKII.loop2.water2.frame12	7 2.231120230707811	1.9641
holoCaM-CaMKII.loop2.water2.frame140	8 2.025617724094143	2.0641
holoCaM-CaMKII.loop2.water2.frame141	8 1.8399663974521379	1.9759
holoCaM-CaMKII.loop2.water2.frame144	7 2.083692420267414	1.9095
holoCaM-CaMKII.loop2.water2.frame145	7 2.2860207262767496	1.8218
holoCaM-CaMKII.loop2.water2.frame146	7 1.8920919394020042	1.9398
holoCaM-CaMKII.loop2.water2.frame147	7 2.0701647039414177	1.9133
holoCaM-CaMKII.loop2.water2.frame148	7 2.0900449318711654	1.9835
holoCaM-CaMKII.loop2.water2.frame149	7 2.2585041385282123	1.9546
holoCaM-CaMKII.loop2.water2.frame150	8 2.0071686308665	1.9744
holoCaM-CaMKII.loop2.water2.frame151	7 2.1768810240960916	1.8953
holoCaM-CaMKII.loop2.water2.frame152	7 2.337403031932241	1.8268
holoCaM-CaMKII.loop2.water2.frame153	8 1.948703271913561	2.0159
holoCaM-CaMKII.loop2.water2.frame154	7 2.244105227280097	1.9616
holoCaM-CaMKII.loop2.water2.frame155	7 2.096907684493711	2.0165
holoCaM-CaMKII.loop2.water2.frame156	7 2.219780987992967	1.8913
holoCaM-CaMKII.loop2.water2.frame157	7 2.1974959782024754	1.8619
holoCaM-CaMKII.loop2.water2.frame158	7 2.1180145101293744	1.9049
holoCaM-CaMKII.loop2.water2.frame159	7 2.217848738515504	1.9369
holoCaM-CaMKII.loop2.water2.frame15	7 2.2268438302475437	1.9268
holoCaM-CaMKII.loop2.water2.frame161	7 2.098506729371262	1.7856
holoCaM-CaMKII.loop2.water2.frame163	7 2.0543523706525537	1.9318
holoCaM-CaMKII.loop2.water2.frame164	7 2.1264542932536163	1.8994
holoCaM-CaMKII.loop2.water2.frame165	7 2.1385230162287265	1.7863
holoCaM-CaMKII.loop2.water2.frame166	7 2.12571008199605	1.9512
holoCaM-CaMKII.loop2.water2.frame168	7 2.261443690509258	1.8569
holoCaM-CaMKII.loop2.water2.frame169	7 2.068960150094445	2.0496
holoCaM-CaMKII.loop2.water2.frame16	8 2.0653331951565606	1.9852
holoCaM-CaMKII.loop2.water2.frame170	7 2.187028334347438	1.9422
holoCaM-CaMKII.loop2.water2.frame172	8 2.1305254811972314	1.9129
holoCaM-CaMKII.loop2.water2.frame175	7 1.8975062583652789	1.9354
holoCaM-CaMKII.loop2.water2.frame176	7 1.9992890363634241	1.9261
holoCaM-CaMKII.loop2.water2.frame17	7 2.2020816289542466	2.0338
holoCaM-CaMKII.loop2.water2.frame181	7 2.088104183573757	1.8616
holoCaM-CaMKII.loop2.water2.frame183	7 1.9415657169991254	1.9631
holoCaM-CaMKII.loop2.water2.frame18	7 2.2569202046990515	1.8874
holoCaM-CaMKII.loop2.water2.frame193	7 2.202122618694584	1.8684
holoCaM-CaMKII.loop2.water2.frame194	7 2.2183920891130655	1.9758
holoCaM-CaMKII.loop2.water2.frame196	8 2.1273482313972556	1.9826
holoCaM-CaMKII.loop2.water2.frame197	6 2.0852730538376645	1.9414
holoCaM-CaMKII.loop2.water2.frame198	7 2.1736522776930824	2.0896
holoCaM-CaMKII.loop2.water2.frame199	7 2.040290807668512	2.0038
holoCaM-CaMKII.loop2.water2.frame1	7 2.148951339945685	1.9350
holoCaM-CaMKII.loop2.water2.frame200	7 2.131902444869998	1.9841
holoCaM-CaMKII.loop2.water2.frame201	8 2.044661399541255	2.0912
holoCaM-CaMKII.loop2.water2.frame202	7 2.089838254587271	1.9475
holoCaM-CaMKII.loop2.water2.frame203	8 2.0823885306408303	2.0509
holoCaM-CaMKII.loop2.water2.frame204	7 2.0743382683112572	1.9221
holoCaM-CaMKII.loop2.water2.frame206	8 1.9262487950163416	1.9592
holoCaM-CaMKII.loop2.water2.frame207	8 1.981863647618059	1.9384
holoCaM-CaMKII.loop2.water2.frame209	7 2.0703437799974864	1.8558
holoCaM-CaMKII.loop2.water2.frame20	7 2.0667266640219033	1.9468
holoCaM-CaMKII.loop2.water2.frame212	8 2.142325904062885	1.9954
holoCaM-CaMKII.loop2.water2.frame214	7 2.078186740980753	1.8700
holoCaM-CaMKII.loop2.water2.frame217	7 2.159874366541332	1.8724
holoCaM-CaMKII.loop2.water2.frame218	7 2.1311538407477615	1.8635
holoCaM-CaMKII.loop2.water2.frame219	8 1.867381527915392	1.8765
holoCaM-CaMKII.loop2.water2.frame220	7 1.967438737773628	1.9443
holoCaM-CaMKII.loop2.water2.frame221	8 2.0893661673706707	1.9977
holoCaM-CaMKII.loop2.water2.frame223	7 2.192450062835033	1.8815
holoCaM-CaMKII.loop2.water2.frame226	8 2.1658494150549	1.9049
holoCaM-CaMKII.loop2.water2.frame228	7 2.1771577127246706	1.9373
holoCaM-CaMKII.loop2.water2.frame229	6 2.2436346205177657	1.8450
holoCaM-CaMKII.loop2.water2.frame22	7 2.1014815756695753	1.9394
holoCaM-CaMKII.loop2.water2.frame231	7 2.2319270239427267	1.8915
holoCaM-CaMKII.loop2.water2.frame232	7 2.161452706116426	1.8656
holoCaM-CaMKII.loop2.water2.frame233	7 2.039541616866336	1.9075
holoCaM-CaMKII.loop2.water2.frame235	7 2.294581302399644	1.9498
holoCaM-CaMKII.loop2.water2.frame236	7 2.2993549772871553	1.8762
holoCaM-CaMKII.loop2.water2.frame238	8 2.170288338761889	1.9474
holoCaM-CaMKII.loop2.water2.frame239	8 2.087273920696539	1.9656
holoCaM-CaMKII.loop2.water2.frame23	7 2.1611671675175224	1.9087
holoCaM-CaMKII.loop2.water2.frame240	7 2.0903322435628198	1.9185
holoCaM-CaMKII.loop2.water2.frame241	7 2.1433615641502803	1.8586
holoCaM-CaMKII.loop2.water2.frame242	8 2.142540305899453	2.0092
holoCaM-CaMKII.loop2.water2.frame243	8 1.980030771991148	1.9864
holoCaM-CaMKII.loop2.water2.frame244	7 2.2814814661230227	2.0699
holoCaM-CaMKII.loop2.water2.frame245	7 2.2347718711715143	2.0131
holoCaM-CaMKII.loop2.water2.frame246	7 2.2477947421107656	1.8884
holoCaM-CaMKII.loop2.water2.frame247	8 1.9846957230320448	1.9599
holoCaM-CaMKII.loop2.water2.frame248	7 2.013164267589373	1.9029
holoCaM-CaMKII.loop2.water2.frame249	7 1.9573526567238044	1.8516
holoCaM-CaMKII.loop2.water2.frame24	7 2.0579901585924176	1.9137
holoCaM-CaMKII.loop2.water2.frame250	7 2.136048058628068	1.8980
holoCaM-CaMKII.loop2.water2.frame251	8 2.0204481451153047	1.9326
holoCaM-CaMKII.loop2.water2.frame252	7 2.2088420609207127	1.8847
holoCaM-CaMKII.loop2.water2.frame253	7 2.2218121042107737	1.9453
holoCaM-CaMKII.loop2.water2.frame255	7 1.9964432071185743	1.8921
holoCaM-CaMKII.loop2.water2.frame256	7 2.1880119105165616	1.8705
holoCaM-CaMKII.loop2.water2.frame257	7 1.97378224928314	1.8564
holoCaM-CaMKII.loop2.water2.frame258	7 1.9860495967958367	1.9041
holoCaM-CaMKII.loop2.water2.frame259	7 2.1896094976248723	1.9668
holoCaM-CaMKII.loop2.water2.frame25	7 2.248550655067461	1.8687
holoCaM-CaMKII.loop2.water2.frame260	7 2.396070268939403	2.0074
holoCaM-CaMKII.loop2.water2.frame261	7 2.124030825955596	1.9626
holoCaM-CaMKII.loop2.water2.frame263	7 2.0636227563583613	1.9548
holoCaM-CaMKII.loop2.water2.frame264	8 2.0503861141157484	1.9265
holoCaM-CaMKII.loop2.water2.frame266	8 2.0583757125585342	1.9258
holoCaM-CaMKII.loop2.water2.frame267	7 2.147152512970881	1.9360
holoCaM-CaMKII.loop2.water2.frame268	7 2.05476224880339	1.9624
holoCaM-CaMKII.loop2.water2.frame269	7 2.1631571424080835	1.8809
holoCaM-CaMKII.loop2.water2.frame26	7 2.1632051080375247	1.8990
holoCaM-CaMKII.loop2.water2.frame270	8 2.095802340141123	1.9144
holoCaM-CaMKII.loop2.water2.frame271	7 1.9676801136479878	1.9586
holoCaM-CaMKII.loop2.water2.frame272	8 2.196081111638523	1.9808
holoCaM-CaMKII.loop2.water2.frame273	8 2.087312616969921	1.9181
holoCaM-CaMKII.loop2.water2.frame274	7 2.1662347675997373	1.9661
holoCaM-CaMKII.loop2.water2.frame275	7 2.152126284411403	1.9253
holoCaM-CaMKII.loop2.water2.frame27	7 2.1208097891051527	1.9648
holoCaM-CaMKII.loop2.water2.frame282	7 2.017561396364902	1.8806
holoCaM-CaMKII.loop2.water2.frame283	7 2.181753512826308	1.8888
holoCaM-CaMKII.loop2.water2.frame284	8 1.9796269857724946	1.9659
holoCaM-CaMKII.loop2.water2.frame285	7 2.180719916989004	1.9297
holoCaM-CaMKII.loop2.water2.frame287	8 2.027697622526785	1.9627
holoCaM-CaMKII.loop2.water2.frame28	7 2.039578738636995	1.8955
holoCaM-CaMKII.loop2.water2.frame292	8 2.0347243556299377	2.0390
holoCaM-CaMKII.loop2.water2.frame293	7 2.1067239988414865	1.8795
holoCaM-CaMKII.loop2.water2.frame294	8 2.0870861880906	1.9140
holoCaM-CaMKII.loop2.water2.frame298	8 2.079400293389144	2.0094
holoCaM-CaMKII.loop2.water2.frame299	7 2.1773652605228984	1.7640
holoCaM-CaMKII.loop2.water2.frame29	8 2.119315306557757	1.8275
holoCaM-CaMKII.loop2.water2.frame300	7 2.254635412693865	1.8653
holoCaM-CaMKII.loop2.water2.frame301	7 2.0974891056178917	1.9650
holoCaM-CaMKII.loop2.water2.frame302	7 2.0955348365168356	1.8656
holoCaM-CaMKII.loop2.water2.frame304	7 2.2035537605692785	1.8436
holoCaM-CaMKII.loop2.water2.frame305	7 2.0851377681672605	1.9931
holoCaM-CaMKII.loop2.water2.frame306	7 2.0913195942432536	1.9524
holoCaM-CaMKII.loop2.water2.frame308	7 1.9899382623146562	1.9155
holoCaM-CaMKII.loop2.water2.frame30	7 2.1035325162916685	1.9038
holoCaM-CaMKII.loop2.water2.frame317	7 2.1948970294765835	1.7805
holoCaM-CaMKII.loop2.water2.frame318	7 1.9736730826072417	1.8186
holoCaM-CaMKII.loop2.water2.frame319	8 1.9465231507463596	1.9464
holoCaM-CaMKII.loop2.water2.frame31	7 2.0312223259131095	1.9110
holoCaM-CaMKII.loop2.water2.frame321	7 2.2078407215011118	1.9842
holoCaM-CaMKII.loop2.water2.frame325	7 2.2146291715866187	1.8940
holoCaM-CaMKII.loop2.water2.frame326	7 2.204253882670202	1.9345
holoCaM-CaMKII.loop2.water2.frame327	7 1.9942512064175417	1.8747
holoCaM-CaMKII.loop2.water2.frame328	8 2.075236878150607	1.9411
holoCaM-CaMKII.loop2.water2.frame330	7 2.2097952844064648	1.8932
holoCaM-CaMKII.loop2.water2.frame332	7 2.2677424729803133	1.8003
holoCaM-CaMKII.loop2.water2.frame333	7 2.1466813918166183	1.8937
holoCaM-CaMKII.loop2.water2.frame334	8 2.031807665329453	1.9321
holoCaM-CaMKII.loop2.water2.frame335	8 2.0793916093780416	1.9615
holoCaM-CaMKII.loop2.water2.frame338	7 1.9851777628475993	1.8626
holoCaM-CaMKII.loop2.water2.frame33	7 1.9679713471739637	1.8819
holoCaM-CaMKII.loop2.water2.frame341	8 2.0413513371966205	1.9251
holoCaM-CaMKII.loop2.water2.frame343	8 2.0658186724637697	1.9708
holoCaM-CaMKII.loop2.water2.frame345	7 2.1803165119679533	1.8219
holoCaM-CaMKII.loop2.water2.frame346	7 2.2517669192410086	1.9344
holoCaM-CaMKII.loop2.water2.frame348	8 2.054927652615765	1.9223
holoCaM-CaMKII.loop2.water2.frame349	7 2.0739802723207226	1.8754
holoCaM-CaMKII.loop2.water2.frame34	8 1.972563094914665	1.8604
holoCaM-CaMKII.loop2.water2.frame351	7 2.2646389887529312	1.9243
holoCaM-CaMKII.loop2.water2.frame352	7 2.1626988808166145	1.9673
holoCaM-CaMKII.loop2.water2.frame354	7 2.147643150154102	1.9208
