apoCaM-CA-Ng.loop2.water4.frame1401 20 1.8816
apoCaM-CA-Ng.loop1.water4.frame372 20 1.9083
holoCaM-CaMKII.loop1.water2.frame150 20 1.8962
holoCaM.loop1.water2.frame346 20 1.9146
apoCaM-CA-Ng.loop3.water2.frame953 20 2.0298
apoCaM-CA-Ng.loop1.water3.frame774 20 1.9040
holoCaM.loop4.water3.frame94 20 1.8248
apoCaM-CA-Ng.loop2.water3.frame432 20 2.1378
holoCaM-CaMKII.loop3.water2.frame333 20 1.8678
apoCaM-CA-Ng.loop1.water3.frame104 20 1.9255
apoCaM-CA-Ng.loop1.water3.frame1134 20 1.8851
apoCaM-CA-Ng.loop2.water4.frame326 20 1.8985
apoCaM-CA-Ng.loop4.water5.frame948 20 1.7383
apoCaM-CA-Ng.loop1.water4.frame185 20 1.8800
apoCaM-CA-Ng.loop1.water3.frame1336 20 1.8963
holoCaM-CaMKII.loop1.water2.frame71 20 2.0207
holoCaM-CaMKII.loop1.water2.frame48 20 1.6863
apoCaM-CA-Ng.loop4.water5.frame817 20 1.7688
holoCaM-CaMKII.loop2.water2.frame207 20 1.9384
apoCaM-CA-Ng.loop2.water4.frame226 20 1.9104
apoCaM-CA-Ng.loop2.water3.frame143 20 1.8330
holoCaM-CaMKII.loop2.water2.frame387 20 2.0021
holoCaM-CaMKII.loop3.water2.frame68 20 1.9802
apoCaM-CA-Ng.loop3.water4.frame95 20 1.8931
holoCaM-CaMKII.loop4.water2.frame213 20 1.9030
holoCaM.loop2.water2.frame165 20 1.8883
holoCaM-CaMKII.loop2.water1.frame295 20 1.9162
holoCaM-CaMKII.loop4.water1.frame142 20 1.8284
apoCaM-CA-Ng.loop1.water3.frame27 20 1.9469
holoCaM.loop4.water3.frame35 20 1.9019
holoCaM.loop4.water2.frame129 20 1.9105
apoCaM-CA-Ng.loop3.water5.frame347 20 2.0017
apoCaM-CA-Ng.loop1.water2.frame1097 20 1.8282
holoCaM.loop1.water2.frame276 20 1.8494
apoCaM-CA-Ng.loop4.water3.frame368 20 1.7259
holoCaM.loop4.water3.frame359 20 1.6680
holoCaM-CaMKII.loop4.water1.frame464 20 1.9644
holoCaM.loop3.water3.frame30 20 1.9473
apoCaM-CA-Ng.loop2.water4.frame1124 20 1.6063
apoCaM-CA-Ng.loop1.water6.frame564 20 1.9378
apoCaM-CA-Ng.loop4.water6.frame555 20 1.6349
apoCaM-CA-Ng.loop3.water2.frame535 20 1.9428
holoCaM.loop2.water2.frame416 20 1.9085
holoCaM-CaMKII.loop4.water1.frame375 20 1.8412
holoCaM-CaMKII.loop4.water2.frame105 20 1.9844
holoCaM.loop3.water2.frame24 20 1.8111
apoCaM-CA-Ng.loop1.water4.frame43 20 1.9507
