apoCaM-CA-Ng.loop1.water2.frame1282  20  1.7963
apoCaM-CA-Ng.loop1.water2.frame1283  20  1.7983
apoCaM-CA-Ng.loop1.water2.frame1284  20  1.8842
apoCaM-CA-Ng.loop1.water2.frame1285  20  1.8126
apoCaM-CA-Ng.loop1.water2.frame1286  20  1.7412
apoCaM-CA-Ng.loop1.water2.frame1288  20  1.7664
apoCaM-CA-Ng.loop1.water2.frame1289  20  1.8618
apoCaM-CA-Ng.loop1.water2.frame128  20  1.9043
apoCaM-CA-Ng.loop1.water2.frame1290  20  1.6128
apoCaM-CA-Ng.loop1.water2.frame1291  20  1.7462
apoCaM-CA-Ng.loop1.water2.frame1293  20  1.7038
apoCaM-CA-Ng.loop1.water2.frame1294  20  1.7285
apoCaM-CA-Ng.loop1.water2.frame1295  20  1.8213
apoCaM-CA-Ng.loop1.water2.frame1297  20  1.7788
apoCaM-CA-Ng.loop1.water2.frame1298  20  1.7921
apoCaM-CA-Ng.loop1.water2.frame1299  20  1.8008
apoCaM-CA-Ng.loop1.water2.frame1300  20  1.8169
apoCaM-CA-Ng.loop1.water2.frame1301  20  1.7322
apoCaM-CA-Ng.loop1.water2.frame1302  20  1.8317
apoCaM-CA-Ng.loop1.water2.frame1306  20  1.8258
apoCaM-CA-Ng.loop1.water2.frame1308  20  1.6077
apoCaM-CA-Ng.loop1.water2.frame1310  20  1.7411
apoCaM-CA-Ng.loop1.water2.frame1312  20  1.7737
apoCaM-CA-Ng.loop1.water2.frame131  20  1.9327
apoCaM-CA-Ng.loop1.water2.frame1348  20  1.8122
apoCaM-CA-Ng.loop1.water2.frame1376  20  1.7927
apoCaM-CA-Ng.loop1.water2.frame1382  20  1.7519
apoCaM-CA-Ng.loop1.water2.frame1409  20  1.8918
apoCaM-CA-Ng.loop1.water2.frame1411  20  1.8645
apoCaM-CA-Ng.loop1.water2.frame1464  20  1.8303
apoCaM-CA-Ng.loop1.water2.frame1484  20  2.0065
apoCaM-CA-Ng.loop1.water2.frame1487  20  1.9441
apoCaM-CA-Ng.loop1.water2.frame1489  20  1.8222
apoCaM-CA-Ng.loop1.water2.frame19  20  1.9655
apoCaM-CA-Ng.loop1.water2.frame220  20  1.8777
apoCaM-CA-Ng.loop1.water2.frame235  20  1.7800
apoCaM-CA-Ng.loop1.water2.frame238  20  1.6545
apoCaM-CA-Ng.loop1.water2.frame296  20  1.7031
apoCaM-CA-Ng.loop1.water2.frame427  20  1.6348
apoCaM-CA-Ng.loop1.water2.frame452  20  1.7443
apoCaM-CA-Ng.loop1.water2.frame453  20  1.7048
apoCaM-CA-Ng.loop1.water2.frame460  20  1.7396
apoCaM-CA-Ng.loop1.water2.frame461  20  1.8287
apoCaM-CA-Ng.loop1.water2.frame53  20  1.9317
apoCaM-CA-Ng.loop1.water2.frame62  20  1.9124
apoCaM-CA-Ng.loop1.water2.frame63  20  1.9013
apoCaM-CA-Ng.loop1.water2.frame64  20  1.9334
apoCaM-CA-Ng.loop1.water2.frame65  20  1.9138
apoCaM-CA-Ng.loop1.water2.frame66  20  1.9168
apoCaM-CA-Ng.loop1.water2.frame68  20  1.9264
apoCaM-CA-Ng.loop1.water2.frame69  20  1.9226
apoCaM-CA-Ng.loop1.water2.frame776  20  1.8605
apoCaM-CA-Ng.loop1.water2.frame777  20  1.8709
apoCaM-CA-Ng.loop1.water2.frame778  20  1.8549
apoCaM-CA-Ng.loop1.water2.frame779  20  1.8848
apoCaM-CA-Ng.loop1.water2.frame780  20  1.8617
apoCaM-CA-Ng.loop1.water2.frame782  20  1.9152
apoCaM-CA-Ng.loop1.water2.frame784  20  1.9082
apoCaM-CA-Ng.loop1.water2.frame786  20  1.8666
apoCaM-CA-Ng.loop1.water2.frame787  20  1.8682
apoCaM-CA-Ng.loop1.water2.frame788  20  1.8754
apoCaM-CA-Ng.loop1.water2.frame792  20  1.8632
apoCaM-CA-Ng.loop1.water2.frame793  20  1.7914
apoCaM-CA-Ng.loop1.water2.frame794  20  1.8149
apoCaM-CA-Ng.loop1.water2.frame795  20  1.8388
apoCaM-CA-Ng.loop1.water2.frame796  20  1.8770
apoCaM-CA-Ng.loop1.water2.frame799  20  1.8558
apoCaM-CA-Ng.loop1.water2.frame800  20  1.8567
apoCaM-CA-Ng.loop1.water2.frame801  20  1.8773
apoCaM-CA-Ng.loop1.water2.frame802  20  1.8637
apoCaM-CA-Ng.loop1.water2.frame806  20  1.8848
apoCaM-CA-Ng.loop1.water2.frame810  20  1.8958
apoCaM-CA-Ng.loop1.water2.frame813  20  1.8561
apoCaM-CA-Ng.loop1.water2.frame831  20  1.9108
apoCaM-CA-Ng.loop1.water2.frame877  20  1.8401
apoCaM-CA-Ng.loop1.water2.frame880  20  1.8430
apoCaM-CA-Ng.loop1.water2.frame885  20  1.8965
apoCaM-CA-Ng.loop1.water2.frame886  20  1.8889
apoCaM-CA-Ng.loop1.water2.frame889  20  1.9181
apoCaM-CA-Ng.loop1.water2.frame890  20  1.8515
apoCaM-CA-Ng.loop1.water2.frame891  20  1.8996
apoCaM-CA-Ng.loop1.water2.frame893  20  1.8422
apoCaM-CA-Ng.loop1.water2.frame894  20  1.7562
apoCaM-CA-Ng.loop1.water2.frame895  20  1.6419
apoCaM-CA-Ng.loop1.water2.frame897  20  1.6913
apoCaM-CA-Ng.loop1.water2.frame899  20  1.6557
apoCaM-CA-Ng.loop1.water2.frame902  20  1.9004
apoCaM-CA-Ng.loop1.water2.frame903  20  1.9070
apoCaM-CA-Ng.loop1.water2.frame907  20  1.6170
apoCaM-CA-Ng.loop1.water2.frame908  20  1.6872
apoCaM-CA-Ng.loop1.water2.frame912  20  1.8848
apoCaM-CA-Ng.loop1.water2.frame914  20  1.9153
apoCaM-CA-Ng.loop1.water2.frame915  20  1.9134
apoCaM-CA-Ng.loop1.water2.frame916  20  1.8977
apoCaM-CA-Ng.loop1.water2.frame917  20  1.9052
apoCaM-CA-Ng.loop1.water2.frame919  20  1.9009
apoCaM-CA-Ng.loop1.water2.frame921  20  1.9222
apoCaM-CA-Ng.loop1.water2.frame923  20  1.8562
apoCaM-CA-Ng.loop1.water2.frame924  20  1.8851
apoCaM-CA-Ng.loop1.water2.frame926  20  1.9079
apoCaM-CA-Ng.loop1.water2.frame929  20  1.8653
apoCaM-CA-Ng.loop1.water2.frame932  20  1.8820
apoCaM-CA-Ng.loop1.water2.frame934  20  1.8608
apoCaM-CA-Ng.loop1.water2.frame937  20  1.8907
apoCaM-CA-Ng.loop1.water2.frame938  20  1.7574
apoCaM-CA-Ng.loop1.water2.frame941  20  1.9165
apoCaM-CA-Ng.loop1.water2.frame942  20  1.9142
apoCaM-CA-Ng.loop1.water2.frame943  20  1.9077
apoCaM-CA-Ng.loop1.water2.frame945  20  1.8638
apoCaM-CA-Ng.loop1.water3.frame1000  20  1.8664
apoCaM-CA-Ng.loop1.water3.frame1031  20  1.6753
apoCaM-CA-Ng.loop1.water3.frame1033  20  1.8850
apoCaM-CA-Ng.loop1.water3.frame1034  20  1.6763
apoCaM-CA-Ng.loop1.water3.frame1035  20  1.8516
apoCaM-CA-Ng.loop1.water3.frame1036  20  1.7705
apoCaM-CA-Ng.loop1.water3.frame1037  20  1.7588
apoCaM-CA-Ng.loop1.water3.frame103  20  1.8108
apoCaM-CA-Ng.loop1.water3.frame1041  20  1.8681
apoCaM-CA-Ng.loop1.water3.frame1042  20  1.8646
apoCaM-CA-Ng.loop1.water3.frame1043  20  1.7739
apoCaM-CA-Ng.loop1.water3.frame1044  20  1.3732
apoCaM-CA-Ng.loop1.water3.frame1045  20  1.7065
apoCaM-CA-Ng.loop1.water3.frame1046  20  1.9285
apoCaM-CA-Ng.loop1.water3.frame1047  20  1.8833
apoCaM-CA-Ng.loop1.water3.frame1049  20  1.7884
apoCaM-CA-Ng.loop1.water3.frame104  20  1.9255
apoCaM-CA-Ng.loop1.water3.frame1050  20  1.8969
apoCaM-CA-Ng.loop1.water3.frame1051  20  1.8549
apoCaM-CA-Ng.loop1.water3.frame1052  20  1.6673
apoCaM-CA-Ng.loop1.water3.frame1055  20  1.8405
apoCaM-CA-Ng.loop1.water3.frame1057  20  1.7546
apoCaM-CA-Ng.loop1.water3.frame1058  20  1.7591
apoCaM-CA-Ng.loop1.water3.frame1059  20  1.8809
apoCaM-CA-Ng.loop1.water3.frame105  20  2.0050
apoCaM-CA-Ng.loop1.water3.frame1060  20  1.8364
apoCaM-CA-Ng.loop1.water3.frame1061  20  1.8019
apoCaM-CA-Ng.loop1.water3.frame1062  20  1.8791
apoCaM-CA-Ng.loop1.water3.frame1065  20  1.8306
apoCaM-CA-Ng.loop1.water3.frame1066  20  1.8874
apoCaM-CA-Ng.loop1.water3.frame1068  20  1.7933
apoCaM-CA-Ng.loop1.water3.frame1069  20  1.8020
apoCaM-CA-Ng.loop1.water3.frame106  20  1.9299
apoCaM-CA-Ng.loop1.water3.frame1070  20  1.8629
apoCaM-CA-Ng.loop1.water3.frame1071  20  1.7711
apoCaM-CA-Ng.loop1.water3.frame1072  20  1.8307
apoCaM-CA-Ng.loop1.water3.frame1073  20  1.8303
apoCaM-CA-Ng.loop1.water3.frame1074  20  1.8575
apoCaM-CA-Ng.loop1.water3.frame1077  20  1.7606
apoCaM-CA-Ng.loop1.water3.frame1078  20  1.8191
apoCaM-CA-Ng.loop1.water3.frame1081  20  1.6827
apoCaM-CA-Ng.loop1.water3.frame1082  20  1.8748
apoCaM-CA-Ng.loop1.water3.frame1083  20  1.7145
apoCaM-CA-Ng.loop1.water3.frame1084  20  1.7869
apoCaM-CA-Ng.loop1.water3.frame1085  20  1.8124
apoCaM-CA-Ng.loop1.water3.frame1087  20  1.8239
apoCaM-CA-Ng.loop1.water3.frame1088  20  1.7790
apoCaM-CA-Ng.loop1.water3.frame1089  20  1.7141
apoCaM-CA-Ng.loop1.water3.frame1090  20  1.8257
apoCaM-CA-Ng.loop1.water3.frame1091  20  1.8801
apoCaM-CA-Ng.loop1.water3.frame1092  20  1.8857
apoCaM-CA-Ng.loop1.water3.frame1093  20  1.4002
apoCaM-CA-Ng.loop1.water3.frame1095  20  1.7139
apoCaM-CA-Ng.loop1.water3.frame1096  20  1.7446
apoCaM-CA-Ng.loop1.water3.frame1098  20  1.8031
apoCaM-CA-Ng.loop1.water3.frame109  20  1.9296
apoCaM-CA-Ng.loop1.water3.frame10  20  1.9294
apoCaM-CA-Ng.loop1.water3.frame1100  20  1.7171
apoCaM-CA-Ng.loop1.water3.frame1102  20  1.7243
apoCaM-CA-Ng.loop1.water3.frame1103  20  1.7856
apoCaM-CA-Ng.loop1.water3.frame1104  20  1.8650
apoCaM-CA-Ng.loop1.water3.frame1105  20  1.6841
apoCaM-CA-Ng.loop1.water3.frame1106  20  1.7609
apoCaM-CA-Ng.loop1.water3.frame1107  20  1.7999
apoCaM-CA-Ng.loop1.water3.frame1109  20  1.6227
apoCaM-CA-Ng.loop1.water3.frame1111  20  1.8407
apoCaM-CA-Ng.loop1.water3.frame1113  20  1.8053
apoCaM-CA-Ng.loop1.water3.frame1114  20  1.8221
apoCaM-CA-Ng.loop1.water3.frame1117  20  1.8209
apoCaM-CA-Ng.loop1.water3.frame1118  20  1.9854
apoCaM-CA-Ng.loop1.water3.frame1119  20  1.8695
apoCaM-CA-Ng.loop1.water3.frame1120  20  1.8048
apoCaM-CA-Ng.loop1.water3.frame1121  20  1.8470
apoCaM-CA-Ng.loop1.water3.frame1124  20  1.8728
apoCaM-CA-Ng.loop1.water3.frame1126  20  1.8694
apoCaM-CA-Ng.loop1.water3.frame1128  20  1.8736
apoCaM-CA-Ng.loop1.water3.frame1129  20  1.9237
apoCaM-CA-Ng.loop1.water3.frame1131  20  1.9115
apoCaM-CA-Ng.loop1.water3.frame1133  20  1.6812
apoCaM-CA-Ng.loop1.water3.frame1134  20  1.8851
apoCaM-CA-Ng.loop1.water3.frame1135  20  1.7552
apoCaM-CA-Ng.loop1.water3.frame1136  20  1.7285
apoCaM-CA-Ng.loop1.water3.frame1140  20  1.7874
apoCaM-CA-Ng.loop1.water3.frame1141  20  1.8903
apoCaM-CA-Ng.loop1.water3.frame1142  20  1.7817
apoCaM-CA-Ng.loop1.water3.frame1145  20  1.7036
apoCaM-CA-Ng.loop1.water3.frame1146  20  1.8037
apoCaM-CA-Ng.loop1.water3.frame1147  20  1.7927
apoCaM-CA-Ng.loop1.water3.frame1148  20  1.8535
apoCaM-CA-Ng.loop1.water3.frame1151  20  1.7362
apoCaM-CA-Ng.loop1.water3.frame1152  20  1.8311
apoCaM-CA-Ng.loop1.water3.frame1154  20  1.7872
apoCaM-CA-Ng.loop1.water3.frame1155  20  1.7138
apoCaM-CA-Ng.loop1.water3.frame1156  20  1.8752
apoCaM-CA-Ng.loop1.water3.frame1157  20  1.8725
apoCaM-CA-Ng.loop1.water3.frame1158  20  1.7729
apoCaM-CA-Ng.loop1.water3.frame1159  20  1.8242
apoCaM-CA-Ng.loop1.water3.frame115  20  1.9375
apoCaM-CA-Ng.loop1.water3.frame1160  20  1.8495
apoCaM-CA-Ng.loop1.water3.frame1161  20  1.7452
apoCaM-CA-Ng.loop1.water3.frame1162  20  1.7567
apoCaM-CA-Ng.loop1.water3.frame1163  20  1.7711
apoCaM-CA-Ng.loop1.water3.frame1164  20  1.7443
apoCaM-CA-Ng.loop1.water3.frame1165  20  1.8625
apoCaM-CA-Ng.loop1.water3.frame1166  20  1.7551
apoCaM-CA-Ng.loop1.water3.frame1167  20  1.7150
apoCaM-CA-Ng.loop1.water3.frame1168  20  1.9169
apoCaM-CA-Ng.loop1.water3.frame1169  20  1.8799
apoCaM-CA-Ng.loop1.water3.frame116  20  1.9000
apoCaM-CA-Ng.loop1.water3.frame1170  20  1.8831
apoCaM-CA-Ng.loop1.water3.frame1171  20  1.8336
apoCaM-CA-Ng.loop1.water3.frame1173  20  1.9151
apoCaM-CA-Ng.loop1.water3.frame1174  20  1.8067
apoCaM-CA-Ng.loop1.water3.frame1175  20  1.8645
apoCaM-CA-Ng.loop1.water3.frame1176  20  1.9153
apoCaM-CA-Ng.loop1.water3.frame1177  20  1.7672
apoCaM-CA-Ng.loop1.water3.frame1178  20  1.8974
apoCaM-CA-Ng.loop1.water3.frame1179  20  1.5621
apoCaM-CA-Ng.loop1.water3.frame1181  20  1.7377
apoCaM-CA-Ng.loop1.water3.frame1183  20  1.8122
apoCaM-CA-Ng.loop1.water3.frame1184  20  1.9170
apoCaM-CA-Ng.loop1.water3.frame1185  20  1.8398
apoCaM-CA-Ng.loop1.water3.frame1186  20  1.8516
apoCaM-CA-Ng.loop1.water3.frame1187  20  1.8724
apoCaM-CA-Ng.loop1.water3.frame1188  20  1.9616
apoCaM-CA-Ng.loop1.water3.frame1189  20  1.8089
apoCaM-CA-Ng.loop1.water3.frame118  20  1.9240
apoCaM-CA-Ng.loop1.water3.frame1191  20  1.8934
apoCaM-CA-Ng.loop1.water3.frame1192  20  1.9387
apoCaM-CA-Ng.loop1.water3.frame1193  20  1.9085
apoCaM-CA-Ng.loop1.water3.frame1194  20  1.7563
apoCaM-CA-Ng.loop1.water3.frame1196  20  1.9802
apoCaM-CA-Ng.loop1.water3.frame1197  20  1.7478
apoCaM-CA-Ng.loop1.water3.frame1198  20  1.7966
apoCaM-CA-Ng.loop1.water3.frame1199  20  1.8475
apoCaM-CA-Ng.loop1.water3.frame11  20  1.9669
apoCaM-CA-Ng.loop1.water3.frame1200  20  1.8139
apoCaM-CA-Ng.loop1.water3.frame1201  20  1.8787
apoCaM-CA-Ng.loop1.water3.frame1202  20  1.9873
apoCaM-CA-Ng.loop1.water3.frame1203  20  1.7636
apoCaM-CA-Ng.loop1.water3.frame1204  20  2.0335
apoCaM-CA-Ng.loop1.water3.frame1205  20  1.8684
apoCaM-CA-Ng.loop1.water3.frame1206  20  1.8757
apoCaM-CA-Ng.loop1.water3.frame1207  20  1.8914
apoCaM-CA-Ng.loop1.water3.frame1208  20  1.8892
apoCaM-CA-Ng.loop1.water3.frame1209  20  1.8234
apoCaM-CA-Ng.loop1.water3.frame120  20  1.9005
apoCaM-CA-Ng.loop1.water3.frame1210  20  1.8779
apoCaM-CA-Ng.loop1.water3.frame1211  20  1.9107
apoCaM-CA-Ng.loop1.water3.frame1212  20  1.7582
apoCaM-CA-Ng.loop1.water3.frame1213  20  1.8862
apoCaM-CA-Ng.loop1.water3.frame1214  20  1.8517
