0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8451
0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.7449
0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8435
0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.2135
0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.1000
0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8512
0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9494
0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.7522
0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9549
0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9987
0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.0748
0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.7785
0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8367
0.000000,0.000000,0.000000,0.000000,0.000000,0.047307,0.196798,0.506624,1.004955,1.841114,3.033719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000990,0.093392,0.391911,0.862970,0.000000,0.000000,0.000000,0.000396,0.274903,0.996319,1.810163,2.599736,3.320321,3.981303,4.621247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020004,0.193126,0.674046,1.507766,2.618024,4.072177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.0581
